

Microchip MPLAB XC8 Assembler V2.10 build 88905656 
                                                                                               Mon Feb 24 14:28:17 2020

Microchip MPLAB XC8 C Compiler v2.10 (Free license) build 20190730164152 Og1 
     1                           	processor	16F887
     2                           	opt	pw 120
     3                           	opt	flic
     4                           	psect	strings,global,class=STRING,delta=2
     5                           	psect	cinit,global,class=CODE,merge=1,delta=2
     6                           	psect	bssBANK0,global,class=BANK0,space=1,delta=1
     7                           	psect	cstackCOMMON,global,class=COMMON,space=1,delta=1
     8                           	psect	cstackBANK0,global,class=BANK0,space=1,delta=1
     9                           	psect	maintext,global,class=CODE,split=1,delta=2
    10                           	psect	text1,local,class=CODE,merge=1,delta=2
    11                           	psect	text2,local,class=CODE,merge=1,delta=2
    12                           	psect	text3,local,class=CODE,merge=1,delta=2
    13                           	psect	text4,local,class=CODE,merge=1,delta=2,group=1
    14                           	psect	text5,local,class=CODE,merge=1,delta=2
    15                           	psect	text6,local,class=CODE,merge=1,delta=2,group=1
    16                           	psect	text7,local,class=CODE,merge=1,delta=2
    17                           	psect	text8,local,class=CODE,merge=1,delta=2
    18                           	psect	text9,local,class=CODE,merge=1,delta=2
    19                           	psect	text10,local,class=CODE,merge=1,delta=2
    20                           	psect	text11,local,class=CODE,merge=1,delta=2
    21                           	psect	text12,local,class=CODE,merge=1,delta=2
    22                           	psect	text13,local,class=CODE,merge=1,delta=2
    23                           	psect	text14,local,class=CODE,merge=1,delta=2
    24                           	psect	text15,local,class=CODE,merge=1,delta=2
    25                           	psect	text16,local,class=CODE,merge=1,delta=2
    26                           	psect	text17,local,class=CODE,merge=1,delta=2
    27                           	dabs	1,0x7E,2
    28  0000                     
    29                           ; Version 2.10
    30                           ; Generated 31/07/2019 GMT
    31                           ; 
    32                           ; Copyright © 2019, Microchip Technology Inc. and its subsidiaries ("Microchip")
    33                           ; All rights reserved.
    34                           ; 
    35                           ; This software is developed by Microchip Technology Inc. and its subsidiaries ("Microch
      +                          ip").
    36                           ; 
    37                           ; Redistribution and use in source and binary forms, with or without modification, are
    38                           ; permitted provided that the following conditions are met:
    39                           ; 
    40                           ;     1. Redistributions of source code must retain the above copyright notice, this lis
      +                          t of
    41                           ;        conditions and the following disclaimer.
    42                           ; 
    43                           ;     2. Redistributions in binary form must reproduce the above copyright notice, this 
      +                          list
    44                           ;        of conditions and the following disclaimer in the documentation and/or other
    45                           ;        materials provided with the distribution.
    46                           ; 
    47                           ;     3. Microchip's name may not be used to endorse or promote products derived from th
      +                          is
    48                           ;        software without specific prior written permission.
    49                           ; 
    50                           ; THIS SOFTWARE IS PROVIDED BY MICROCHIP "AS IS" AND ANY EXPRESS OR IMPLIED WARRANTIES,
    51                           ; INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS F
      +                          OR
    52                           ; PURPOSE ARE DISCLAIMED.  IN NO EVENT SHALL MICROCHIP BE LIABLE FOR ANY DIRECT, INDIREC
      +                          T,
    53                           ; INCIDENTAL, SPECIAL, EXEMPLARY, OR CONSEQUENTIAL DAMAGES (INCLUDING BUT NOT LIMITED TO
    54                           ; PROCUREMENT OF SUBSTITUTE GOODS OR SERVICES; LOSS OF USE, DATA OR PROFITS; OR BUSINESS
    55                           ; INTERRUPTION) HOWSOEVER CAUSED AND ON ANY THEORY OF LIABILITY, WHETHER IN CONTRACT, ST
      +                          RICT
    56                           ; LIABILITY, OR TORT (INCLUDING NEGLIGENCE OR OTHERWISE) ARISING IN ANY WAY OUT OF THE U
      +                          SE OF
    57                           ; THIS SOFTWARE, EVEN IF ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.
    58                           ; 
    59                           ; 
    60                           ; Code-generator required, PIC16F887 Definitions
    61                           ; 
    62                           ; SFR Addresses
    63  0000                     	;# 
  1892 ;;		Nothing
  1893 ;; This function is called by:
  1894 ;;		_mapeo
  1895 ;; This function uses a non-reentrant model
  1896 ;;
  1897                           
  1898                           
  1899                           ;psect for function ___wmul
  1900  0427                     ___wmul:	
  1901  0427                     l1140:	
  1902                           ;incstack = 0
  1903                           ; Regs used in ___wmul: [wreg+status,2+status,0]
  1904                           
  1905  0427  01F4               	clrf	___wmul@product
  1906  0428  01F5               	clrf	___wmul@product+1
  1907  0429                     l1142:	
  1908  0429  1C70               	btfss	___wmul@multiplier,0
  1909  042A  2C2C               	goto	u331
  1910  042B  2C2D               	goto	u330
  1911  042C                     u331:	
  1912  042C  2C33               	goto	l272
  1913  042D                     u330:	
  1914  042D                     l1144:	
  1915  042D  0872               	movf	___wmul@multiplicand,w
  1916  042E  07F4               	addwf	___wmul@product,f
  1917  042F  1803               	skipnc
  1918  0430  0AF5               	incf	___wmul@product+1,f
  1919  0431  0873               	movf	___wmul@multiplicand+1,w
  1920  0432  07F5               	addwf	___wmul@product+1,f
  1921  0433                     l272:	
  1922  0433  3001               	movlw	1
  1923  0434                     u345:	
  1924  0434  1003               	clrc
  1925  0435  0DF2               	rlf	___wmul@multiplicand,f
  1926  0436  0DF3               	rlf	___wmul@multiplicand+1,f
  1927  0437  3EFF               	addlw	-1
  1928  0438  1D03               	skipz
  1929  0439  2C34               	goto	u345
  1930  043A                     l1146:	
  1931  043A  3001               	movlw	1
  1932  043B                     u355:	
  1933  043B  1003               	clrc
  1934  043C  0CF1               	rrf	___wmul@multiplier+1,f
  1935  043D  0CF0               	rrf	___wmul@multiplier,f
  1936  043E  3EFF               	addlw	-1
  1937  043F  1D03               	skipz
  1938  0440  2C3B               	goto	u355
  1939  0441                     l1148:	
  1940  0441  0870               	movf	___wmul@multiplier,w
  1941  0442  0471               	iorwf	___wmul@multiplier+1,w
  1942  0443  1D03               	btfss	3,2
  1943  0444  2C46               	goto	u361
  1944  0445  2C47               	goto	u360
  1945  0446                     u361:	
  1946  0446  2C29               	goto	l1142
  1947  0447                     u360:	
  1948  0447                     l1150:	
  1949  0447  0875               	movf	___wmul@product+1,w
  1950  0448  00F1               	movwf	?___wmul+1
  1951  0449  0874               	movf	___wmul@product,w
  1952  044A  00F0               	movwf	?___wmul
  1953  044B                     l274:	
  1954  044B  0008               	return
  1955  044C                     __end_of___wmul:	
  1956                           
  1957                           	psect	text7
  1958  0541                     __ptext7:	
  1959 ;; *************** function _LCD_iniciar *****************
  1960 ;; Defined at:
  1961 ;;		line 25 in file "Lib_LCD.c"
  1962 ;; Parameters:    Size  Location     Type
  1963 ;;		None
  1964 ;; Auto vars:     Size  Location     Type
  1965 ;;		None
  1966 ;; Return value:  Size  Location     Type
  1967 ;;                  1    wreg      void 
  1968 ;; Registers used:
  1969 ;;		wreg, status,2, status,0, pclath, cstack
  1970 ;; Tracked objects:
  1971 ;;		On entry : 0/0
  1972 ;;		On exit  : 0/0
  1973 ;;		Unchanged: 0/0
  1974 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  1975 ;;      Params:         0       0       0       0       0
  1976 ;;      Locals:         0       0       0       0       0
  1977 ;;      Temps:          2       0       0       0       0
  1978 ;;      Totals:         2       0       0       0       0
  1979 ;;Total ram usage:        2 bytes
  1980 ;; Hardware stack levels used:    1
  1981 ;; Hardware stack levels required when called:    1
  1982 ;; This function calls:
  1983 ;;		_LCD_DATO
  1984 ;; This function is called by:
  1985 ;;		_main
  1986 ;; This function uses a non-reentrant model
  1987 ;;
  1988                           
  1989                           
  1990                           ;psect for function _LCD_iniciar
  1991  0541                     _LCD_iniciar:	
  1992  0541                     l1162:	
  1993                           ;incstack = 0
  1994                           ; Regs used in _LCD_iniciar: [wreg+status,2+status,0+pclath+cstack]
  1995                           
  1996                           
  1997                           ;Lib_LCD.c: 26:     _delay((unsigned long)((20)*(4000000/4000.0)));
  1998  0541  301A               	movlw	26
  1999  0542  00F5               	movwf	??_LCD_iniciar+1
  2000  0543  30F8               	movlw	248
  2001  0544  00F4               	movwf	??_LCD_iniciar
  2002  0545                     u477:	
  2003  0545  0BF4               	decfsz	??_LCD_iniciar,f
  2004  0546  2D45               	goto	u477
  2005  0547  0BF5               	decfsz	??_LCD_iniciar+1,f
  2006  0548  2D45               	goto	u477
  2007  0549  0000               	nop
  2008  054A                     l1164:	
  2009                           
  2010                           ;Lib_LCD.c: 27:     LCD_DATO(0x30);
  2011  054A  3030               	movlw	48
  2012  054B  00F0               	movwf	LCD_DATO@var
  2013  054C  3000               	movlw	0
  2014  054D  00F1               	movwf	LCD_DATO@var+1
  2015  054E  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2016  0553                     l1166:	
  2017                           
  2018                           ;Lib_LCD.c: 28:     _delay((unsigned long)((5)*(4000000/4000.0)));
  2019  0553  3007               	movlw	7
  2020  0554  00F5               	movwf	??_LCD_iniciar+1
  2021  0555  307D               	movlw	125
  2022  0556  00F4               	movwf	??_LCD_iniciar
  2023  0557                     u487:	
  2024  0557  0BF4               	decfsz	??_LCD_iniciar,f
  2025  0558  2D57               	goto	u487
  2026  0559  0BF5               	decfsz	??_LCD_iniciar+1,f
  2027  055A  2D57               	goto	u487
  2028                           
  2029                           ;Lib_LCD.c: 29:     LCD_DATO(0x30);
  2030  055B  3030               	movlw	48
  2031  055C  00F0               	movwf	LCD_DATO@var
  2032  055D  3000               	movlw	0
  2033  055E  00F1               	movwf	LCD_DATO@var+1
  2034  055F  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2035  0564                     l1168:	
  2036                           
  2037                           ;Lib_LCD.c: 30:     _delay((unsigned long)((100)*(4000000/4000000.0)));
  2038  0564  3021               	movlw	33
  2039  0565  00F4               	movwf	??_LCD_iniciar
  2040  0566                     u497:	
  2041  0566  0BF4               	decfsz	??_LCD_iniciar,f
  2042  0567  2D66               	goto	u497
  2043  0568                     l1170:	
  2044                           
  2045                           ;Lib_LCD.c: 31:     LCD_DATO(0x30);
  2046  0568  3030               	movlw	48
  2047  0569  00F0               	movwf	LCD_DATO@var
  2048  056A  3000               	movlw	0
  2049  056B  00F1               	movwf	LCD_DATO@var+1
  2050  056C  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2051                           
  2052                           ;Lib_LCD.c: 32:     _delay((unsigned long)((100)*(4000000/4000000.0)));
  2053  0571  3021               	movlw	33
  2054  0572  00F4               	movwf	??_LCD_iniciar
  2055  0573                     u507:	
  2056  0573  0BF4               	decfsz	??_LCD_iniciar,f
  2057  0574  2D73               	goto	u507
  2058  0575                     l1172:	
  2059                           
  2060                           ;Lib_LCD.c: 33:     LCD_DATO(0x38);
  2061  0575  3038               	movlw	56
  2062  0576  00F0               	movwf	LCD_DATO@var
  2063  0577  3000               	movlw	0
  2064  0578  00F1               	movwf	LCD_DATO@var+1
  2065  0579  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2066  057E                     l1174:	
  2067                           
  2068                           ;Lib_LCD.c: 34:     _delay((unsigned long)((53)*(4000000/4000000.0)));
  2069  057E  3011               	movlw	17
  2070  057F  00F4               	movwf	??_LCD_iniciar
  2071  0580                     u517:	
  2072  0580  0BF4               	decfsz	??_LCD_iniciar,f
  2073  0581  2D80               	goto	u517
  2074  0582  0000               	nop
  2075                           
  2076                           ;Lib_LCD.c: 35:     LCD_DATO(0x08);
  2077  0583  3008               	movlw	8
  2078  0584  00F0               	movwf	LCD_DATO@var
  2079  0585  3000               	movlw	0
  2080  0586  00F1               	movwf	LCD_DATO@var+1
  2081  0587  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2082  058C                     l1176:	
  2083                           
  2084                           ;Lib_LCD.c: 36:     _delay((unsigned long)((53)*(4000000/4000000.0)));
  2085  058C  3011               	movlw	17
  2086  058D  00F4               	movwf	??_LCD_iniciar
  2087  058E                     u527:	
  2088  058E  0BF4               	decfsz	??_LCD_iniciar,f
  2089  058F  2D8E               	goto	u527
  2090  0590  0000               	nop
  2091  0591                     l1178:	
  2092                           
  2093                           ;Lib_LCD.c: 37:     LCD_DATO(0x01);
  2094  0591  3001               	movlw	1
  2095  0592  00F0               	movwf	LCD_DATO@var
  2096  0593  3000               	movlw	0
  2097  0594  00F1               	movwf	LCD_DATO@var+1
  2098  0595  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2099                           
  2100                           ;Lib_LCD.c: 38:     _delay((unsigned long)((4)*(4000000/4000.0)));
  2101  059A  3006               	movlw	6
  2102  059B  00F5               	movwf	??_LCD_iniciar+1
  2103  059C  3030               	movlw	48
  2104  059D  00F4               	movwf	??_LCD_iniciar
  2105  059E                     u537:	
  2106  059E  0BF4               	decfsz	??_LCD_iniciar,f
  2107  059F  2D9E               	goto	u537
  2108  05A0  0BF5               	decfsz	??_LCD_iniciar+1,f
  2109  05A1  2D9E               	goto	u537
  2110  05A2  0000               	nop
  2111  05A3                     l1180:	
  2112                           
  2113                           ;Lib_LCD.c: 39:     LCD_DATO(0x06);
  2114  05A3  3006               	movlw	6
  2115  05A4  00F0               	movwf	LCD_DATO@var
  2116  05A5  3000               	movlw	0
  2117  05A6  00F1               	movwf	LCD_DATO@var+1
  2118  05A7  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2119  05AC                     l1182:	
  2120                           
  2121                           ;Lib_LCD.c: 40:     _delay((unsigned long)((53)*(4000000/4000000.0)));
  2122  05AC  3011               	movlw	17
  2123  05AD  00F4               	movwf	??_LCD_iniciar
  2124  05AE                     u547:	
  2125  05AE  0BF4               	decfsz	??_LCD_iniciar,f
  2126  05AF  2DAE               	goto	u547
  2127  05B0  0000               	nop
  2128                           
  2129                           ;Lib_LCD.c: 41:     LCD_DATO(0x0C);
  2130  05B1  300C               	movlw	12
  2131  05B2  00F0               	movwf	LCD_DATO@var
  2132  05B3  3000               	movlw	0
  2133  05B4  00F1               	movwf	LCD_DATO@var+1
  2134  05B5  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2135  05BA                     l1184:	
  2136                           
  2137                           ;Lib_LCD.c: 42:     _delay((unsigned long)((53)*(4000000/4000000.0)));
  2138  05BA  3011               	movlw	17
  2139  05BB  00F4               	movwf	??_LCD_iniciar
  2140  05BC                     u557:	
  2141  05BC  0BF4               	decfsz	??_LCD_iniciar,f
  2142  05BD  2DBC               	goto	u557
  2143  05BE  0000               	nop
  2144  05BF                     l88:	
  2145  05BF  0008               	return
  2146  05C0                     __end_of_LCD_iniciar:	
  2147                           
  2148                           	psect	text8
  2149  0402                     __ptext8:	
  2150 ;; *************** function _LCD_STRING *****************
  2151 ;; Defined at:
  2152 ;;		line 89 in file "Lib_LCD.c"
  2153 ;; Parameters:    Size  Location     Type
  2154 ;;  a               1    wreg     PTR unsigned char 
  2155 ;;		 -> STR_1(14), 
  2156 ;; Auto vars:     Size  Location     Type
  2157 ;;  a               1    4[COMMON] PTR unsigned char 
  2158 ;;		 -> STR_1(14), 
  2159 ;;  n               2    2[COMMON] int 
  2160 ;; Return value:  Size  Location     Type
  2161 ;;                  1    wreg      void 
  2162 ;; Registers used:
  2163 ;;		wreg, fsr0l, fsr0h, status,2, status,0, pclath, cstack
  2164 ;; Tracked objects:
  2165 ;;		On entry : 0/0
  2166 ;;		On exit  : 0/0
  2167 ;;		Unchanged: 0/0
  2168 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  2169 ;;      Params:         0       0       0       0       0
  2170 ;;      Locals:         3       0       0       0       0
  2171 ;;      Temps:          0       0       0       0       0
  2172 ;;      Totals:         3       0       0       0       0
  2173 ;;Total ram usage:        3 bytes
  2174 ;; Hardware stack levels used:    1
  2175 ;; Hardware stack levels required when called:    1
  2176 ;; This function calls:
  2177 ;;		_LCD_CHAR
  2178 ;; This function is called by:
  2179 ;;		_main
  2180 ;; This function uses a non-reentrant model
  2181 ;;
  2182                           
  2183                           
  2184                           ;psect for function _LCD_STRING
  2185  0402                     _LCD_STRING:	
  2186                           
  2187                           ;incstack = 0
  2188                           ; Regs used in _LCD_STRING: [wreg-fsr0h+status,2+status,0+pclath+cstack]
  2189                           ;LCD_STRING@a stored from wreg
  2190  0402  00F4               	movwf	LCD_STRING@a
  2191  0403                     l1202:	
  2192                           
  2193                           ;Lib_LCD.c: 89: void LCD_STRING(char *a);Lib_LCD.c: 90: {;Lib_LCD.c: 91:     int n;;Lib_
      +                          LCD.c: 92:     for(n = 0; a[n] != '\0'; n++){
  2194  0403  01F2               	clrf	LCD_STRING@n
  2195  0404  01F3               	clrf	LCD_STRING@n+1
  2196  0405  2C19               	goto	l1208
  2197  0406                     l1204:	
  2198                           
  2199                           ;Lib_LCD.c: 93:         LCD_CHAR(a[n]);
  2200  0406  0872               	movf	LCD_STRING@n,w
  2201  0407  0774               	addwf	LCD_STRING@a,w
  2202  0408  0084               	movwf	4
  2203  0409  120A  118A  2003  120A  118A  	fcall	stringdir
  2204  040E  120A  118A  2398  120A  118A  	fcall	_LCD_CHAR
  2205  0413                     l1206:	
  2206                           
  2207                           ;Lib_LCD.c: 94:     }
  2208  0413  3001               	movlw	1
  2209  0414  07F2               	addwf	LCD_STRING@n,f
  2210  0415  1803               	skipnc
  2211  0416  0AF3               	incf	LCD_STRING@n+1,f
  2212  0417  3000               	movlw	0
  2213  0418  07F3               	addwf	LCD_STRING@n+1,f
  2214  0419                     l1208:	
  2215  0419  0872               	movf	LCD_STRING@n,w
  2216  041A  0774               	addwf	LCD_STRING@a,w
  2217  041B  0084               	movwf	4
  2218  041C  120A  118A  2003  120A  118A  	fcall	stringdir
  2219  0421  3A00               	xorlw	0
  2220  0422  1D03               	skipz
  2221  0423  2C25               	goto	u391
  2222  0424  2C26               	goto	u390
  2223  0425                     u391:	
  2224  0425  2C06               	goto	l1204
  2225  0426                     u390:	
  2226  0426                     l109:	
  2227  0426  0008               	return
  2228  0427                     __end_of_LCD_STRING:	
  2229                           
  2230                           	psect	text9
  2231  0398                     __ptext9:	
  2232 ;; *************** function _LCD_CHAR *****************
  2233 ;; Defined at:
  2234 ;;		line 79 in file "Lib_LCD.c"
  2235 ;; Parameters:    Size  Location     Type
  2236 ;;  a               1    wreg     unsigned char 
  2237 ;; Auto vars:     Size  Location     Type
  2238 ;;  a               1    1[COMMON] unsigned char 
  2239 ;; Return value:  Size  Location     Type
  2240 ;;                  1    wreg      void 
  2241 ;; Registers used:
  2242 ;;		wreg
  2243 ;; Tracked objects:
  2244 ;;		On entry : 0/0
  2245 ;;		On exit  : 0/0
  2246 ;;		Unchanged: 0/0
  2247 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  2248 ;;      Params:         0       0       0       0       0
  2249 ;;      Locals:         1       0       0       0       0
  2250 ;;      Temps:          1       0       0       0       0
  2251 ;;      Totals:         2       0       0       0       0
  2252 ;;Total ram usage:        2 bytes
  2253 ;; Hardware stack levels used:    1
  2254 ;; This function calls:
  2255 ;;		Nothing
  2256 ;; This function is called by:
  2257 ;;		_main
  2258 ;;		_LCD_STRING
  2259 ;; This function uses a non-reentrant model
  2260 ;;
  2261                           
  2262                           
  2263                           ;psect for function _LCD_CHAR
  2264  0398                     _LCD_CHAR:	
  2265                           
  2266                           ;incstack = 0
  2267                           ; Regs used in _LCD_CHAR: [wreg]
  2268                           ;LCD_CHAR@a stored from wreg
  2269  0398  00F1               	movwf	LCD_CHAR@a
  2270  0399                     l1108:	
  2271                           
  2272                           ;Lib_LCD.c: 79: void LCD_CHAR(char a);Lib_LCD.c: 80: {;Lib_LCD.c: 81:     RA3 = 1;
  2273  0399  1283               	bcf	3,5	;RP0=0, select bank0
  2274  039A  1303               	bcf	3,6	;RP1=0, select bank0
  2275  039B  1585               	bsf	5,3	;volatile
  2276  039C                     l1110:	
  2277                           
  2278                           ;Lib_LCD.c: 83:     PORTB = a;
  2279  039C  0871               	movf	LCD_CHAR@a,w
  2280  039D  0086               	movwf	6	;volatile
  2281  039E                     l1112:	
  2282                           
  2283                           ;Lib_LCD.c: 84:     RA4 = 1;
  2284  039E  1605               	bsf	5,4	;volatile
  2285                           
  2286                           ;Lib_LCD.c: 85:     _delay((unsigned long)((40)*(4000000/4000000.0)));
  2287  039F  300D               	movlw	13
  2288  03A0  00F0               	movwf	??_LCD_CHAR
  2289  03A1                     u567:	
  2290  03A1  0BF0               	decfsz	??_LCD_CHAR,f
  2291  03A2  2BA1               	goto	u567
  2292  03A3                     l1114:	
  2293                           
  2294                           ;Lib_LCD.c: 86:     RA4 = 0;
  2295  03A3  1283               	bcf	3,5	;RP0=0, select bank0
  2296  03A4  1303               	bcf	3,6	;RP1=0, select bank0
  2297  03A5  1205               	bcf	5,4	;volatile
  2298  03A6                     l103:	
  2299  03A6  0008               	return
  2300  03A7                     __end_of_LCD_CHAR:	
  2301                           
  2302                           	psect	text10
  2303  044C                     __ptext10:	
  2304 ;; *************** function _LCD_CURSOR *****************
  2305 ;; Defined at:
  2306 ;;		line 62 in file "Lib_LCD.c"
  2307 ;; Parameters:    Size  Location     Type
  2308 ;;  a               2    4[COMMON] int 
  2309 ;;  b               2    6[COMMON] int 
  2310 ;; Auto vars:     Size  Location     Type
  2311 ;;  d               2    8[COMMON] int 
  2312 ;; Return value:  Size  Location     Type
  2313 ;;                  1    wreg      void 
  2314 ;; Registers used:
  2315 ;;		wreg, status,2, status,0, pclath, cstack
  2316 ;; Tracked objects:
  2317 ;;		On entry : 0/0
  2318 ;;		On exit  : 0/0
  2319 ;;		Unchanged: 0/0
  2320 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  2321 ;;      Params:         4       0       0       0       0
  2322 ;;      Locals:         2       0       0       0       0
  2323 ;;      Temps:          0       0       0       0       0
  2324 ;;      Totals:         6       0       0       0       0
  2325 ;;Total ram usage:        6 bytes
  2326 ;; Hardware stack levels used:    1
  2327 ;; Hardware stack levels required when called:    1
  2328 ;; This function calls:
  2329 ;;		_LCD_DATO
  2330 ;; This function is called by:
  2331 ;;		_main
  2332 ;; This function uses a non-reentrant model
  2333 ;;
  2334                           
  2335                           
  2336                           ;psect for function _LCD_CURSOR
  2337  044C                     _LCD_CURSOR:	
  2338  044C                     l1190:	
  2339                           ;incstack = 0
  2340                           ; Regs used in _LCD_CURSOR: [wreg+status,2+status,0+pclath+cstack]
  2341                           
  2342                           
  2343                           ;Lib_LCD.c: 62: void LCD_CURSOR(int a, int b);Lib_LCD.c: 63: {;Lib_LCD.c: 64:     int d;
      +                          ;Lib_LCD.c: 65:  if(a == 1)
  2344  044C  0374               	decf	LCD_CURSOR@a,w
  2345  044D  0475               	iorwf	LCD_CURSOR@a+1,w
  2346  044E  1D03               	btfss	3,2
  2347  044F  2C51               	goto	u371
  2348  0450  2C52               	goto	u370
  2349  0451                     u371:	
  2350  0451  2C64               	goto	l1196
  2351  0452                     u370:	
  2352  0452                     l1192:	
  2353                           
  2354                           ;Lib_LCD.c: 66:  {;Lib_LCD.c: 67:         d = 0x80 + b - 1;
  2355  0452  0876               	movf	LCD_CURSOR@b,w
  2356  0453  3E7F               	addlw	127
  2357  0454  00F8               	movwf	LCD_CURSOR@d
  2358  0455  0877               	movf	LCD_CURSOR@b+1,w
  2359  0456  1803               	skipnc
  2360  0457  3E01               	addlw	1
  2361  0458  3E00               	addlw	0
  2362  0459  00F9               	movwf	LCD_CURSOR@d+1
  2363  045A                     l1194:	
  2364                           
  2365                           ;Lib_LCD.c: 68:   LCD_DATO(d);
  2366  045A  0879               	movf	LCD_CURSOR@d+1,w
  2367  045B  00F1               	movwf	LCD_DATO@var+1
  2368  045C  0878               	movf	LCD_CURSOR@d,w
  2369  045D  00F0               	movwf	LCD_DATO@var
  2370  045E  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2371                           
  2372                           ;Lib_LCD.c: 69:  }
  2373  0463  2C74               	goto	l100
  2374  0464                     l1196:	
  2375  0464  3002               	movlw	2
  2376  0465  0674               	xorwf	LCD_CURSOR@a,w
  2377  0466  0475               	iorwf	LCD_CURSOR@a+1,w
  2378  0467  1D03               	btfss	3,2
  2379  0468  2C6A               	goto	u381
  2380  0469  2C6B               	goto	u380
  2381  046A                     u381:	
  2382  046A  2C74               	goto	l100
  2383  046B                     u380:	
  2384  046B                     l1198:	
  2385                           
  2386                           ;Lib_LCD.c: 71:  {;Lib_LCD.c: 72:   d = 0xC0 + b - 1;
  2387  046B  0876               	movf	LCD_CURSOR@b,w
  2388  046C  3EBF               	addlw	191
  2389  046D  00F8               	movwf	LCD_CURSOR@d
  2390  046E  0877               	movf	LCD_CURSOR@b+1,w
  2391  046F  1803               	skipnc
  2392  0470  3E01               	addlw	1
  2393  0471  3E00               	addlw	0
  2394  0472  00F9               	movwf	LCD_CURSOR@d+1
  2395  0473  2C5A               	goto	l1194
  2396  0474                     l100:	
  2397  0474  0008               	return
  2398  0475                     __end_of_LCD_CURSOR:	
  2399                           
  2400                           	psect	text11
  2401  03A7                     __ptext11:	
  2402 ;; *************** function _LCD_CLEAR *****************
  2403 ;; Defined at:
  2404 ;;		line 55 in file "Lib_LCD.c"
  2405 ;; Parameters:    Size  Location     Type
  2406 ;;		None
  2407 ;; Auto vars:     Size  Location     Type
  2408 ;;		None
  2409 ;; Return value:  Size  Location     Type
  2410 ;;                  1    wreg      void 
  2411 ;; Registers used:
  2412 ;;		wreg, status,2, status,0, pclath, cstack
  2413 ;; Tracked objects:
  2414 ;;		On entry : 0/0
  2415 ;;		On exit  : 0/0
  2416 ;;		Unchanged: 0/0
  2417 ;; Data sizes:     COMMON   BANK0   BANK1   BANK3   BANK2
  2418 ;;      Params:         0       0       0       0       0
  2419 ;;      Locals:         0       0       0       0       0
  2420 ;;      Temps:          2       0       0       0       0
  2421 ;;      Totals:         2       0       0       0       0
  2422 ;;Total ram usage:        2 bytes
  2423 ;; Hardware stack levels used:    1
  2424 ;; Hardware stack levels required when called:    1
  2425 ;; This function calls:
  2426 ;;		_LCD_DATO
  2427 ;; This function is called by:
  2428 ;;		_main
  2429 ;; This function uses a non-reentrant model
  2430 ;;
  2431                           
  2432                           
  2433                           ;psect for function _LCD_CLEAR
  2434  03A7                     _LCD_CLEAR:	
  2435  03A7                     l1186:	
  2436                           ;incstack = 0
  2437                           ; Regs used in _LCD_CLEAR: [wreg+status,2+status,0+pclath+cstack]
  2438                           
  2439                           
  2440                           ;Lib_LCD.c: 56:     LCD_DATO(0x00);
  2441  03A7  3000               	movlw	0
  2442  03A8  00F0               	movwf	LCD_DATO@var
  2443  03A9  00F1               	movwf	LCD_DATO@var+1
  2444  03AA  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2445                           
  2446                           ;Lib_LCD.c: 57:     LCD_DATO(0x01);
  2447  03AF  3001               	movlw	1
  2448  03B0  00F0               	movwf	LCD_DATO@var
  2449  03B1  3000               	movlw	0
  2450  03B2  00F1               	movwf	LCD_DATO@var+1
  2451  03B3  120A  118A  23DE  120A  118A  	fcall	_LCD_DATO
  2452  03B8                     l1188:	
  2453                           
  2454                           ;Lib_LCD.c: 58:     _delay((unsigned long)((5)*(4000000/4000.0)));
  2455  03B8  3007               	movlw	7
  2456  03B9  00F5               	movwf	??_LCD_CLEAR+1
  2457  03BA  307D               	movlw	125
  2458  03BB  00F4               	movwf	??_LCD_CLEAR
  2459  03BC                     u577:	
  2460  03BC  0BF4               	decfsz	??_LCD_CLEAR,f
  2461  03BD  2BBC               	goto	u577
  2462  03BE  0BF5               	decfsz	??_LCD_CLEAR+1,f
  2463  03BF  2BBC               	goto	u577
  2464  03C0                     l94:	
  2465  03C0  0008               	return
  2466  03C1                     __end_of_LCD_CLEAR:	
  2467                           
  2468                           	psect	text12
  2469  03DE                     __ptext12:	
  2470 ;; *************** function _LCD_DATO *****************
  2471 ;; Defined at:
  2472 ;;		line 45 in file "Lib_LCD.c"
  2473 ;; Parameters:    Size  Location     Type
  2474 ;;  var             2    0[COMMON] int 
  2475 ;; Auto vars:     Size  Location     Type
  2476 ;;		None
